İlan_Numarası,İlan_Güncelleme_Tarihi,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,İlan_Oluşturma_Tarihi,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus
198,02 Kasım 2021 ,Satılık ,129,11-15 ,15,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,02 Kasım 2021 ,Konut ,100,2+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1200000,İstanbul , Bağcılar , Yavuz Selim Mahallesi ,Avrupa Yakası,-0.19,744.351
192,07 Aralık 2021 ,Satılık ,210,5-10 ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,01 Kasım 2021 ,Konut ,190,5+2 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3839000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
190,31 Ekim 2021 ,Satılık ,90,0 (Yeni) ,30,Boş ,Bilinmiyor ,Var,1 ,31 Ekim 2021 ,Konut ,80,1+1 ,19. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,395000,İstanbul , Bağcılar , 15 Temmuz Mahallesi ,Avrupa Yakası,-0.19,744.351
186,25 Ekim 2021 ,Satılık ,172,4 ,6,Boş ,Bilinmiyor ,Yok,2 ,25 Ekim 2021 ,Konut ,115,3+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,10100000,İstanbul , Bağcılar , Hürriyet Mahallesi ,Avrupa Yakası,-0.19,744.351
187,04 Aralık 2021 ,Satılık ,1400,21 Ve Üzeri ,6,Boş ,Bilinmiyor ,Yok,Yok ,25 Ekim 2021 ,Konut ,1399,1 Oda ,Düz Giriş ,Isıtma Yok ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,795000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
180,23 Ekim 2021 ,Satılık ,72,4 ,15,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,23 Ekim 2021 ,Konut ,68,1+1 ,7. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,450000,İstanbul , Bağcılar , Yıldıztepe Mahallesi ,Avrupa Yakası,-0.19,744.351
178,22 Kasım 2021 ,Satılık ,78,21 Ve Üzeri ,3,Boş ,Bilinmiyor ,Yok,Yok ,22 Ekim 2021 ,Konut ,77,1 Oda ,Düz Giriş ,Isıtma Yok ,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,2000000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
173,20 Ekim 2021 ,Satılık ,75,1 ,11,Boş ,Bilinmiyor ,Yok,1 ,18 Ekim 2021 ,Konut ,50,1+1 ,4. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,980000,İstanbul , Bağcılar , Yenimahalle Mahallesi ,Avrupa Yakası,-0.19,744.351
172,10 Şubat 2022 ,Satılık ,120,11-15 ,4,Boş ,Bilinmiyor ,Yok,1 ,18 Ekim 2021 ,Konut ,115,3+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,670000,İstanbul , Bağcılar , Güneşli Mahallesi ,Avrupa Yakası,-0.19,744.351
168,15 Ekim 2021 ,Satılık ,80,3 ,10,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,15 Ekim 2021 ,Konut ,60,2+1 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1200000,İstanbul , Bağcılar , Demirkapı Mahallesi ,Avrupa Yakası,-0.19,744.351
153,14 Ekim 2021 ,Satılık ,79,0 (Yeni) ,28,Boş ,Bilinmiyor ,Yok,1 ,11 Ekim 2021 ,Konut ,60,1+1 ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1750000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
155,11 Ekim 2021 ,Satılık ,79,0 (Yeni) ,28,Boş ,Bilinmiyor ,Yok,1 ,11 Ekim 2021 ,Konut ,60,1+1 ,15. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,2800000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
154,14 Ekim 2021 ,Satılık ,116,0 (Yeni) ,28,Boş ,Bilinmiyor ,Yok,1 ,11 Ekim 2021 ,Konut ,110,2+1 ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2570000,İstanbul , Bağcılar , 15 Temmuz Mahallesi ,Avrupa Yakası,-0.19,744.351
156,08 Kasım 2021 ,Satılık ,127,1 ,25,Boş ,Bilinmiyor ,Yok,1 ,11 Ekim 2021 ,Konut ,93,2+1 ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2550000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
150,08 Ekim 2021 ,Satılık ,109,3 ,30,Boş ,Bilinmiyor ,Yok,2 ,08 Ekim 2021 ,Konut ,67,2+1 ,20. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,1100000,İstanbul , Bağcılar , Çınar Mahallesi ,Avrupa Yakası,-0.19,744.351
133,30 Eylül 2021 ,Satılık ,79,0 (Yeni) ,28,Boş ,Bilinmiyor ,Yok,1 ,30 Eylül 2021 ,Konut ,60,1+1 ,15. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2750000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
132,30 Eylül 2021 ,Satılık ,116,0 (Yeni) ,28,Boş ,Bilinmiyor ,Yok,1 ,30 Eylül 2021 ,Konut ,110,2+1 ,9. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1200000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
135,05 Şubat 2022 ,Satılık ,99,1 ,22,Boş ,Bilinmiyor ,Yok,1 ,30 Eylül 2021 ,Konut ,66,1+1 ,17. Kat ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2000000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
134,05 Şubat 2022 ,Satılık ,145,5-10 ,15,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,30 Eylül 2021 ,Konut ,132,2+1 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4500000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
136,08 Şubat 2022 ,Satılık ,310,5-10 ,15,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,30 Eylül 2021 ,Konut ,250,4+1 ,8. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2000000,İstanbul , Bağcılar , Güneşli Mahallesi ,Avrupa Yakası,-0.19,744.351
125,31 Ocak 2022 ,Satılık ,130,5-10 ,9,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,25 Eylül 2021 ,Konut ,115,3+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1500000,İstanbul , Bağcılar , Güneşli Mahallesi ,Avrupa Yakası,-0.19,744.351
121,10 Şubat 2022 ,Satılık ,198,0 (Yeni) ,3,Boş ,Bilinmiyor ,Yok,2 ,24 Eylül 2021 ,Konut ,130,3+2 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1950000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
119,10 Şubat 2022 ,Satılık ,135,4 ,6,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,23 Eylül 2021 ,Konut ,106,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,350000,İstanbul , Bağcılar , Yenigün Mahallesi ,Avrupa Yakası,-0.19,744.351
114,21 Eylül 2021 ,Satılık ,170,4 ,24,Boş ,Bilinmiyor ,Yok,2 ,21 Eylül 2021 ,Konut ,120,3+1 ,17. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2600000,İstanbul , Bağcılar , 15 Temmuz Mahallesi ,Avrupa Yakası,-0.19,744.351
113,21 Eylül 2021 ,Satılık ,163,4 ,20,Boş ,Bilinmiyor ,Yok,2 ,21 Eylül 2021 ,Konut ,120,3+1 ,11. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,1300000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
111,27 Eylül 2021 ,Satılık ,124,3 ,30,Boş ,Bilinmiyor ,Yok,2 ,21 Eylül 2021 ,Konut ,95,2+1 ,30-40. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,750000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
110,21 Eylül 2021 ,Satılık ,62,3 ,30,Boş ,Bilinmiyor ,Yok,1 ,21 Eylül 2021 ,Konut ,40,1+1 ,20. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,820000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
108,21 Eylül 2021 ,Satılık ,72,3 ,30,Boş ,Bilinmiyor ,Yok,1 ,21 Eylül 2021 ,Konut ,50,1+1 ,17. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3000000,İstanbul , Bağcılar , İnönü Mahallesi ,Avrupa Yakası,-0.19,744.351
97,03 Eylül 2021 ,Satılık ,172,5-10 ,16,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,03 Eylül 2021 ,Konut ,145,3+1 ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,999000,İstanbul , Bağcılar , Demirkapı Mahallesi ,Avrupa Yakası,-0.19,744.351
95,10 Şubat 2022 ,Satılık ,155,3 ,20,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,02 Eylül 2021 ,Konut ,110,3+1 ,19. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1850000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
89,28 Ağustos 2021 ,Satılık ,170,5-10 ,16,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,28 Ağustos 2021 ,Konut ,145,3+1 ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1500000,İstanbul , Bağcılar , Çınar Mahallesi ,Avrupa Yakası,-0.19,744.351
87,08 Şubat 2022 ,Satılık ,125,3 ,10,Boş ,Bilinmiyor ,Yok,2 ,28 Ağustos 2021 ,Konut ,110,2+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,650000,İstanbul , Bağcılar , Güneşli Mahallesi ,Avrupa Yakası,-0.19,744.351
80,20 Ağustos 2021 ,Satılık ,90,4 ,10,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,20 Ağustos 2021 ,Konut ,80,2+1 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,610000,İstanbul , Bağcılar , 15 Temmuz Mahallesi ,Avrupa Yakası,-0.19,744.351
73,18 Ağustos 2021 ,Satılık ,60,4 ,17,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,18 Ağustos 2021 ,Konut ,40,1+1 ,16. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,890000,İstanbul , Bağcılar , Çınar Mahallesi ,Avrupa Yakası,-0.19,744.351
20,10 Şubat 2022 ,Satılık ,110,0 (Yeni) ,10,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,15 Temmuz 2021 ,Konut ,85,2+1 ,6. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2050000,İstanbul , Bağcılar , Mahmutbey Mahallesi ,Avrupa Yakası,-0.19,744.351
19,10 Şubat 2022 ,Satılık ,135,3 ,10,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,15 Temmuz 2021 ,Konut ,105,3+1 ,6. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1100000,İstanbul , Bağcılar , Hürriyet Mahallesi ,Avrupa Yakası,-0.19,744.351
18,10 Şubat 2022 ,Satılık ,100,2 ,15,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,15 Temmuz 2021 ,Konut ,77,2+1 ,Yüksek Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1100000,İstanbul , Bağcılar , Bağlar Mahallesi ,Avrupa Yakası,-0.19,744.351
13,09 Ocak 2022 ,Satılık ,123,21 Ve Üzeri ,8,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,10 Haziran 2021 ,Konut ,96,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4350000,İstanbul , Bağcılar , Güneşli Mahallesi ,Avrupa Yakası,-0.19,744.351
12,31 Ocak 2022 ,Satılık ,300,5-10 ,20,Boş ,Bilinmiyor ,Yok,3 ,10 Haziran 2021 ,Konut ,245,5+1 ,19. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,700000,İstanbul , Bağcılar , Demirkapı Mahallesi ,Avrupa Yakası,-0.19,744.351
1,19 Aralık 2021 ,Satılık ,110,11-15 ,5,Boş ,Hayır ,Var,1 ,03 Mart 2021 ,Konut ,105,2+1 ,4. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,1050000,İstanbul , Bağcılar , Kazım Karabekir Mahallesi ,Avrupa Yakası,-0.19,744.351
0,07 Şubat 2022 ,Satılık ,130,1 ,4,Boş ,Hayır ,Var,2 ,27 Şubat 2020 ,Konut ,120,3+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,620000,İstanbul , Bağcılar , Çınar Mahallesi ,Avrupa Yakası,-0.19,744.351
744,29 Aralık 2021 ,Satılık ,330,5-10 ,2,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,3 ,29 Aralık 2021 ,Konut ,190,4+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,35000000,İstanbul , Sarıyer , Baltalimanı Mahallesi ,Avrupa Yakası,0.347,349.968
728,27 Ocak 2022 ,Satılık ,117,5-10 ,30,Boş ,Bilinmiyor ,Yok,1 ,28 Aralık 2021 ,Konut ,100,3+1 ,20. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2250000,İstanbul , Sarıyer , Huzur Mahallesi ,Avrupa Yakası,0.347,349.968
698,28 Aralık 2021 ,Satılık ,65,5-10 ,24,Boş ,Bilinmiyor ,Yok,1 ,28 Aralık 2021 ,Konut ,50,Stüdyo ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5850000,İstanbul , Sarıyer , Maden Mahallesi ,Avrupa Yakası,0.347,349.968
678,29 Aralık 2021 ,Satılık ,460,0 (Yeni) ,30,Boş ,Bilinmiyor ,Yok,4 ,27 Aralık 2021 ,Konut ,380,3.5+1 ,30-40. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,5500000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
679,29 Aralık 2021 ,Satılık ,55,1 ,16,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,27 Aralık 2021 ,Konut ,45,1+1 ,5. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,5600000,İstanbul , Sarıyer , Huzur Mahallesi ,Avrupa Yakası,0.347,349.968
642,27 Aralık 2021 ,Satılık ,170,1 ,30,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,27 Aralık 2021 ,Konut ,125,2+1 ,26. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,650000,İstanbul , Sarıyer , Kazım Karabekir Paşa Mahallesi ,Avrupa Yakası,0.347,349.968
620,26 Aralık 2021 ,Satılık ,210,3 ,8,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,26 Aralık 2021 ,Konut ,140,2+1 ,8. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,12500000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
613,26 Aralık 2021 ,Satılık ,280,5-10 ,30,Boş ,Bilinmiyor ,Yok,3 ,26 Aralık 2021 ,Konut ,250,3+1 ,12. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1800000,İstanbul , Sarıyer , Ayazağa Mahallesi ,Avrupa Yakası,0.347,349.968
596,10 Şubat 2022 ,Satılık ,45,0 (Yeni) ,13,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,25 Aralık 2021 ,Konut ,30,Stüdyo ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3250000,İstanbul , Sarıyer , Kireçburnu Mahallesi ,Avrupa Yakası,0.347,349.968
549,23 Aralık 2021 ,Satılık ,260,3 ,30,Boş ,Bilinmiyor ,Var,3 ,23 Aralık 2021 ,Konut ,220,4+1 ,Bahçe Katı ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,4350000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
554,23 Aralık 2021 ,Satılık ,1500,5-10 ,3,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,6+ ,23 Aralık 2021 ,Konut ,1400,6+2 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2600000,İstanbul , Sarıyer , Huzur Mahallesi ,Avrupa Yakası,0.347,349.968
543,22 Aralık 2021 ,Satılık ,45,0 (Yeni) ,17,Boş ,Bilinmiyor ,Var,1 ,22 Aralık 2021 ,Konut ,35,Stüdyo ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2600000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2797,10 Şubat 2022 ,Satılık ,80,21 Ve Üzeri ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,07 Şubat 2022 ,Konut ,70,2+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4800000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2982,10 Şubat 2022 ,Satılık ,135,5-10 ,30,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,10 Şubat 2022 ,Konut ,98,2+1 ,16. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,165000000,İstanbul , Sarıyer , Emirgan Mahallesi ,Avrupa Yakası,0.347,349.968
2981,10 Şubat 2022 ,Satılık ,843,11-15 ,3,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,4 ,10 Şubat 2022 ,Konut ,670,5+3 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4675000,İstanbul , Sarıyer , Ayazağa Mahallesi ,Avrupa Yakası,0.347,349.968
2969,09 Şubat 2022 ,Satılık ,160,4 ,18,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,09 Şubat 2022 ,Konut ,120,2+1 ,Bahçe Katı ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,175000000,İstanbul , Sarıyer , Emirgan Mahallesi ,Avrupa Yakası,0.347,349.968
2962,09 Şubat 2022 ,Satılık ,135,5-10 ,30,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,09 Şubat 2022 ,Konut ,98,2+1 ,16. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5000000,İstanbul , Sarıyer , Ayazağa Mahallesi ,Avrupa Yakası,0.347,349.968
2967,09 Şubat 2022 ,Satılık ,610,21 Ve Üzeri ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,3 ,09 Şubat 2022 ,Konut ,450,8+ Oda ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3250000,İstanbul , Sarıyer , Huzur Mahallesi ,Avrupa Yakası,0.347,349.968
2963,09 Şubat 2022 ,Satılık ,117,5-10 ,33,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,09 Şubat 2022 ,Konut ,89,3+1 ,14. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,6500000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2772,07 Şubat 2022 ,Satılık ,88,5-10 ,34,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,07 Şubat 2022 ,Konut ,60,1+1 ,11. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2000000,İstanbul , Sarıyer , Huzur Mahallesi ,Avrupa Yakası,0.347,349.968
2773,07 Şubat 2022 ,Satılık ,170,5-10 ,34,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,07 Şubat 2022 ,Konut ,150,3+1 ,9. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5000000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2670,05 Şubat 2022 ,Satılık ,136,21 Ve Üzeri ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,05 Şubat 2022 ,Konut ,128,3+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,650000,İstanbul , Sarıyer , Büyükdere Mahallesi ,Avrupa Yakası,0.347,349.968
2596,05 Şubat 2022 ,Satılık ,185,21 Ve Üzeri ,8,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,04 Şubat 2022 ,Konut ,165,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5750000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2520,06 Şubat 2022 ,Satılık ,700,21 Ve Üzeri ,2,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,4 ,04 Şubat 2022 ,Konut ,600,6+2 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2300000,İstanbul , Sarıyer , Huzur Mahallesi ,Avrupa Yakası,0.347,349.968
2384,02 Şubat 2022 ,Satılık ,790,3 ,4,Boş ,Bilinmiyor ,Yok,4 ,02 Şubat 2022 ,Konut ,720,6+2 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,9800000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2410,04 Şubat 2022 ,Satılık ,430,5-10 ,3,Boş ,Bilinmiyor ,Yok,4 ,03 Şubat 2022 ,Konut ,400,5+2 ,Düz Giriş ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,4600000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2361,04 Şubat 2022 ,Satılık ,424,21 Ve Üzeri ,3,Mülk Sahibi Oturuyor ,Bilinmiyor ,Var,3 ,02 Şubat 2022 ,Konut ,260,4+2 ,Düz Giriş ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,7500000,İstanbul , Sarıyer , Yeni Mahallesi ,Avrupa Yakası,0.347,349.968
2360,04 Şubat 2022 ,Satılık ,180,21 Ve Üzeri ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,02 Şubat 2022 ,Konut ,179,4+2 ,Düz Giriş ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,13750000,İstanbul , Sarıyer , Büyükdere Mahallesi ,Avrupa Yakası,0.347,349.968
2454,10 Şubat 2022 ,Satılık ,65,5-10 ,10,Kiracı Oturuyor ,Evet ,Var,Genel Fiyat ,03 Şubat 2022 ,Konut ,50,1+1 ,Kot 2 (-2). Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Hayır ,8600000,İstanbul , Sarıyer , Gümüşdere Mahallesi ,Avrupa Yakası,0.347,349.968
2333,01 Şubat 2022 ,Satılık ,400,21 Ve Üzeri ,4,Boş ,Bilinmiyor ,Var,5 ,01 Şubat 2022 ,Konut ,375,8+ Oda ,Düz Giriş ,Isıtma Yok ,Bilinmiyor ,Hayır,Var,Genel Fiyat ,990000,İstanbul , Sarıyer , Bahçeköy Merkez Mahallesi ,Avrupa Yakası,0.347,349.968
2335,01 Şubat 2022 ,Satılık ,170,21 Ve Üzeri ,2,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,01 Şubat 2022 ,Konut ,110,3+1 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,6500000,İstanbul , Sarıyer , Maslak Mahallesi ,Avrupa Yakası,0.347,349.968
2324,01 Şubat 2022 ,Satılık ,370,21 Ve Üzeri ,3,Boş ,Bilinmiyor ,Yok,3 ,01 Şubat 2022 ,Konut ,320,4+1 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4000000,İstanbul , Sarıyer , Uskumruköy Mahallesi ,Avrupa Yakası,0.347,349.968
2336,07 Şubat 2022 ,Satılık ,200,21 Ve Üzeri ,4,Boş ,Bilinmiyor ,Yok,2 ,01 Şubat 2022 ,Konut ,153,3+2 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,430000000,İstanbul , Sarıyer , Ayazağa Mahallesi ,Avrupa Yakası,0.347,349.968
2334,07 Şubat 2022 ,Satılık ,13201,21 Ve Üzeri ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,Yok ,01 Şubat 2022 ,Konut ,13200,8+ Oda ,Düz Giriş ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,15900000,İstanbul , Sarıyer , İstinye Mahallesi ,Avrupa Yakası,0.347,349.968
